Case ID;Activity;Resource;Timestamp;amount;expense;label;anomaly_type
CASE_1859;Approve Loan;manager_tom;2026-01-04 14:21:35;1865.27;76.43;regular;None
CASE_2371;Verify Documents;clerk_dave;2026-01-04 14:25:24;6239.44;92.04;regular;None
CASE_1993;Submit Application;customer_285;2026-01-04 14:36:00;5243.73;96.66;regular;None
CASE_2948;Submit Application;customer_978;2026-01-04 14:59:00;4222.64;83.25;regular;None
CASE_2690;Assess Risk;underwriter_mary;2026-01-04 15:13:54;18728.38;254.52;regular;None
CASE_2291;Assess Risk;underwriter_paul;2026-01-04 15:18:40;1127.58;75.72;regular;None
CASE_1733;Assess Risk;underwriter_lucas;2026-01-04 15:23:33;3832.55;88.87;regular;None
CASE_1029;Approve Loan;manager_alice;2026-01-04 15:34:10;7528.31;134.16;regular;None
CASE_1771;Close Case;system_auto;2026-01-04 15:43:10;7686.26;127.49;regular;None
CASE_1993;Verify Documents;clerk_sarah;2026-01-04 15:51:56;5243.73;96.66;regular;None
CASE_2278;Verify Documents;clerk_dave;2026-01-04 15:52:21;8114.9;131.48;regular;None
CASE_1854;Approve Loan;manager_alice;2026-01-04 15:58:07;2029.6;68.37;regular;None
CASE_1825;Verify Documents;clerk_dave;2026-01-04 16:14:36;7401.95;103.08;regular;None
CASE_2691;Verify Documents;clerk_dave;2026-01-04 16:15:37;1354.53;68.54;regular;None
CASE_1964;Disburse Funds;finance_jane;2026-01-04 16:31:43;2763.68;88.14;regular;None
CASE_1505;Disburse Funds;finance_bob;2026-01-04 16:32:57;1351.24;67.6;regular;None
CASE_1733;Approve Loan;manager_tom;2026-01-04 17:29:22;3832.55;88.87;regular;None
CASE_1512;Close Case;system_auto;2026-01-04 17:38:33;1111.86;59.81;regular;None
CASE_1993;Assess Risk;underwriter_paul;2026-01-04 17:57:08;5243.73;96.66;regular;None
CASE_2164;Approve Loan;manager_alice;2026-01-04 18:19:13;1074.01;45.49;regular;None
CASE_2012;Approve Loan;manager_alice;2026-01-04 18:21:02;1417.89;69.3;regular;None
CASE_2691;Assess Risk;underwriter_mary;2026-01-04 18:50:13;1354.53;68.54;regular;None
CASE_2012;Disburse Funds;finance_jane;2026-01-04 19:24:06;1417.89;69.3;regular;None
CASE_2567;Disburse Funds;finance_jane;2026-01-04 19:39:04;10107.91;136.39;regular;None
CASE_1500;Close Case;system_auto;2026-01-04 19:50:51;8567.13;138.34;regular;None
CASE_2296;Approve Loan;manager_tom;2026-01-04 19:59:03;1265.26;80.84;regular;None
CASE_1964;Close Case;system_auto;2026-01-04 20:03:06;2763.68;88.14;regular;None
CASE_1859;Disburse Funds;finance_bob;2026-01-04 20:05:05;1865.27;76.43;regular;None
CASE_2691;Approve Loan;manager_alice;2026-01-04 20:09:46;1354.53;68.54;regular;None
CASE_1505;Close Case;system_auto;2026-01-04 20:47:32;1351.24;67.6;regular;None
CASE_2124;Submit Application;customer_675;2026-01-04 21:04:00;9644.9;148.81;regular;None
CASE_2826;Assess Risk;underwriter_lucas;2026-01-04 21:18:41;4885.9;104.94;regular;None
CASE_1878;Close Case;system_auto;2026-01-04 21:19:13;1605.73;61.79;regular;None
CASE_2690;Approve Loan;manager_alice;2026-01-04 21:20:34;18728.38;254.52;regular;None
CASE_1541;Submit Application;customer_339;2026-01-04 21:40:00;4036.87;100.33;regular;None
CASE_2864;Submit Application;customer_403;2026-01-04 22:00:00;8058.14;108.02;regular;None
CASE_1475;Assess Risk;underwriter_mary;2026-01-04 22:24:20;1693.52;72.77;regular;None
CASE_1854;Disburse Funds;finance_jane;2026-01-04 22:40:25;2029.6;68.37;regular;None
CASE_2124;Verify Documents;clerk_john;2026-01-04 22:59:59;9644.9;148.81;regular;None
CASE_1090;Submit Application;customer_525;2026-01-04 23:06:00;1534.98;67.1;deviant;control-flow
CASE_1029;Disburse Funds;finance_jane;2026-01-04 23:08:07;7528.31;134.16;regular;None
CASE_1968;Submit Application;customer_413;2026-01-04 23:13:00;12142.14;178.76;regular;None
CASE_2691;Disburse Funds;finance_bob;2026-01-04 23:22:06;1354.53;68.54;regular;None
CASE_1475;Approve Loan;manager_alice;2026-01-04 23:26:22;1693.52;72.77;regular;None
CASE_2437;Approve Loan;clerk_john;2026-01-04 23:37:15;30359.27;367.05;deviant;mixed
CASE_2012;Close Case;system_auto;2026-01-04 23:46:14;1417.89;69.3;regular;None
CASE_2291;Approve Loan;manager_alice;2026-01-04 23:47:57;1127.58;75.72;regular;None
CASE_2278;Assess Risk;underwriter_mary;2026-01-05 00:00:13;8114.9;131.48;regular;None
CASE_1733;Disburse Funds;finance_bob;2026-01-05 00:01:35;3832.55;88.87;regular;None
CASE_2690;Disburse Funds;finance_jane;2026-01-05 00:45:09;18728.38;254.52;regular;None
CASE_2421;Submit Application;customer_746;2026-01-05 00:53:00;5112.62;93.48;regular;None
CASE_1825;Assess Risk;underwriter_lucas;2026-01-05 01:08:41;7401.95;103.08;regular;None
CASE_1905;Submit Application;customer_283;2026-01-05 01:17:00;8871.67;140.72;regular;None
CASE_2371;Assess Risk;underwriter_lucas;2026-01-05 02:02:01;6239.44;92.04;regular;None
CASE_2948;Verify Documents;clerk_dave;2026-01-05 02:38:22;4222.64;83.25;regular;None
CASE_1993;Approve Loan;manager_tom;2026-01-05 03:46:23;5243.73;96.66;regular;None
CASE_2864;Verify Documents;clerk_dave;2026-01-05 03:56:16;8058.14;108.02;regular;None
CASE_2278;Approve Loan;manager_alice;2026-01-05 04:13:37;8114.9;131.48;regular;None
CASE_1968;Verify Documents;clerk_sarah;2026-01-05 04:39:24;12142.14;178.76;regular;None
CASE_1825;Approve Loan;manager_alice;2026-01-05 04:43:35;7401.95;103.08;regular;None
CASE_1905;Verify Documents;clerk_sarah;2026-01-05 05:30:32;8871.67;140.72;regular;None
CASE_1854;Close Case;system_auto;2026-01-05 05:33:50;2029.6;68.37;regular;None
CASE_2291;Disburse Funds;finance_bob;2026-01-05 05:47:19;1127.58;75.72;regular;None
CASE_2164;Disburse Funds;finance_jane;2026-01-05 05:47:36;1074.01;45.49;regular;None
CASE_2334;Submit Application;customer_200;2026-01-05 05:48:00;2876.43;85.32;regular;None
CASE_2810;Submit Application;customer_119;2026-01-05 05:54:00;13460.75;173.93;regular;None
CASE_2826;Approve Loan;manager_tom;2026-01-05 05:59:38;4885.9;104.94;regular;None
CASE_2567;Close Case;system_auto;2026-01-05 06:00:04;10107.91;136.39;regular;None
CASE_2690;Close Case;system_auto;2026-01-05 06:26:37;18728.38;254.52;regular;None
CASE_1825;Disburse Funds;finance_jane;2026-01-05 06:34:44;7401.95;103.08;regular;None
CASE_2691;Close Case;system_auto;2026-01-05 06:36:51;1354.53;68.54;regular;None
CASE_2864;Assess Risk;underwriter_paul;2026-01-05 06:38:05;8058.14;108.02;regular;None
CASE_1905;Assess Risk;underwriter_paul;2026-01-05 06:42:06;8871.67;140.72;regular;None
CASE_1879;Submit Application;customer_582;2026-01-05 06:59:00;2444.86;69.03;regular;None
CASE_2948;Assess Risk;underwriter_mary;2026-01-05 07:11:48;4222.64;83.25;regular;None
CASE_1475;Disburse Funds;finance_jane;2026-01-05 07:21:02;1693.52;72.77;regular;None
CASE_2296;Disburse Funds;finance_jane;2026-01-05 07:42:33;1265.26;80.84;regular;None
CASE_1859;Close Case;system_auto;2026-01-05 07:43:14;1865.27;76.43;regular;None
CASE_2334;Verify Documents;clerk_sarah;2026-01-05 08:16:54;2876.43;85.32;regular;None
CASE_1733;Close Case;system_auto;2026-01-05 08:22:16;3832.55;88.87;regular;None
CASE_2421;Verify Documents;clerk_dave;2026-01-05 08:26:55;5112.62;93.48;regular;None
CASE_2124;Assess Risk;underwriter_mary;2026-01-05 08:30:07;9644.9;148.81;regular;None
CASE_2826;Disburse Funds;finance_bob;2026-01-05 08:36:31;4885.9;104.94;regular;None
CASE_2371;Approve Loan;manager_alice;2026-01-05 08:37:27;6239.44;92.04;regular;None
CASE_1541;Verify Documents;clerk_john;2026-01-05 08:43:03;4036.87;100.33;regular;None
CASE_1856;Submit Application;customer_639;2026-01-05 08:48:00;1716.35;69.22;regular;None
CASE_1825;Close Case;system_auto;2026-01-05 08:49:26;7401.95;103.08;regular;None
CASE_1090;Verify Documents;clerk_john;2026-01-05 10:13:33;1534.98;67.1;deviant;control-flow
CASE_2984;Submit Application;customer_657;2026-01-05 10:16:00;4998.45;105.78;regular;None
CASE_1029;Close Case;system_auto;2026-01-05 10:46:23;7528.31;134.16;regular;None
CASE_1856;Verify Documents;clerk_sarah;2026-01-05 10:55:39;1716.35;69.22;regular;None
CASE_1905;Approve Loan;manager_alice;2026-01-05 10:58:34;8871.67;140.72;regular;None
CASE_2291;Close Case;system_auto;2026-01-05 11:13:04;1127.58;75.72;regular;None
CASE_2810;Verify Documents;clerk_dave;2026-01-05 11:56:02;13460.75;173.93;regular;None
CASE_2984;Verify Documents;clerk_sarah;2026-01-05 12:16:09;4998.45;105.78;regular;None
CASE_1090;Assess Risk;underwriter_lucas;2026-01-05 12:30:10;1534.98;67.1;deviant;control-flow
CASE_1541;Assess Risk;underwriter_lucas;2026-01-05 12:40:42;4036.87;100.33;regular;None
CASE_2984;Assess Risk;underwriter_paul;2026-01-05 13:23:01;4998.45;105.78;regular;None
CASE_2602;Submit Application;customer_242;2026-01-05 13:25:00;8336.41;145.08;regular;None
CASE_2124;Approve Loan;manager_tom;2026-01-05 13:34:00;9644.9;148.81;regular;None
CASE_2334;Assess Risk;underwriter_lucas;2026-01-05 13:39:01;2876.43;85.32;regular;None
CASE_1993;Disburse Funds;finance_jane;2026-01-05 14:07:01;5243.73;96.66;regular;None
CASE_2296;Close Case;system_auto;2026-01-05 14:17:25;1265.26;80.84;regular;None
CASE_2278;Disburse Funds;finance_jane;2026-01-05 14:39:47;8114.9;131.48;regular;None
CASE_1475;Close Case;system_auto;2026-01-05 14:41:04;1693.52;72.77;regular;None
CASE_2386;Submit Application;customer_396;2026-01-05 14:44:00;3207.17;92.56;regular;None
CASE_1090;Disburse Funds;finance_jane;2026-01-05 15:03:40;1534.98;67.1;deviant;control-flow
CASE_1975;Submit Application;customer_506;2026-01-05 15:10:00;3814.35;115.02;regular;None
CASE_2164;Close Case;system_auto;2026-01-05 15:36:42;1074.01;45.49;regular;None
CASE_1968;Assess Risk;underwriter_paul;2026-01-05 15:39:20;12142.14;178.76;regular;None
CASE_2278;Close Case;system_auto;2026-01-05 16:15:39;8114.9;131.48;regular;None
CASE_2948;Approve Loan;manager_tom;2026-01-05 16:22:08;4222.64;83.25;regular;None
CASE_1550;Submit Application;customer_820;2026-01-05 16:31:00;5100.91;92.25;regular;None
CASE_2534;Submit Application;customer_438;2026-01-05 16:54:00;10399.28;152.17;regular;None
CASE_1153;Submit Application;customer_367;2026-01-05 17:01:00;5406.74;104.68;deviant;mixed
CASE_1714;Submit Application;customer_255;2026-01-05 17:10:00;1458.62;65.46;regular;None
CASE_2864;Approve Loan;manager_tom;2026-01-05 17:33:16;8058.14;108.02;regular;None
CASE_2124;Disburse Funds;finance_jane;2026-01-05 17:39:21;9644.9;148.81;regular;None
CASE_2960;Submit Application;customer_989;2026-01-05 18:14:00;3687.72;64.78;regular;None
CASE_2534;Verify Documents;clerk_sarah;2026-01-05 18:15:47;10399.28;152.17;regular;None
CASE_2810;Assess Risk;underwriter_lucas;2026-01-05 18:31:05;13460.75;173.93;regular;None
CASE_1905;Disburse Funds;finance_jane;2026-01-05 18:31:47;8871.67;140.72;regular;None
CASE_2864;Disburse Funds;finance_bob;2026-01-05 18:43:51;8058.14;108.02;regular;None
CASE_2386;Verify Documents;clerk_dave;2026-01-05 18:44:34;3207.17;92.56;regular;None
CASE_1879;Verify Documents;clerk_dave;2026-01-05 18:57:10;2444.86;69.03;regular;None
CASE_1993;Close Case;system_auto;2026-01-05 19:03:41;5243.73;96.66;regular;None
CASE_1822;Submit Application;customer_753;2026-01-05 19:30:00;8156.27;117.06;regular;None
CASE_2421;Assess Risk;underwriter_lucas;2026-01-05 19:33:50;5112.62;93.48;regular;None
CASE_1975;Verify Documents;clerk_dave;2026-01-05 19:42:52;3814.35;115.02;regular;None
CASE_1090;Approve Loan;manager_alice;2026-01-05 19:50:05;1534.98;67.1;deviant;control-flow
CASE_2826;Close Case;system_auto;2026-01-05 20:07:52;4885.9;104.94;regular;None
CASE_2610;Submit Application;customer_906;2026-01-05 20:09:00;10137.36;135.84;regular;None
CASE_2371;Disburse Funds;finance_jane;2026-01-05 20:17:59;6239.44;92.04;regular;None
CASE_1856;Assess Risk;underwriter_mary;2026-01-05 20:37:57;1716.35;69.22;regular;None
CASE_2984;Approve Loan;manager_alice;2026-01-05 20:44:44;4998.45;105.78;regular;None
CASE_1541;Approve Loan;manager_alice;2026-01-05 21:06:16;4036.87;100.33;regular;None
CASE_2948;Disburse Funds;finance_bob;2026-01-05 21:08:42;4222.64;83.25;regular;None
CASE_1848;Submit Application;customer_369;2026-01-05 21:44:00;2019.62;56.09;regular;None
CASE_2534;Assess Risk;underwriter_paul;2026-01-05 21:57:00;10399.28;152.17;regular;None
CASE_2699;Submit Application;customer_211;2026-01-05 21:59:00;3191.73;79.03;regular;None
CASE_2124;Close Case;system_auto;2026-01-05 21:59:39;9644.9;148.81;regular;None
CASE_1856;Approve Loan;manager_tom;2026-01-05 23:21:32;1716.35;69.22;regular;None
CASE_1968;Approve Loan;manager_alice;2026-01-05 23:29:48;12142.14;178.76;regular;None
CASE_2864;Close Case;system_auto;2026-01-05 23:37:03;8058.14;108.02;regular;None
CASE_2334;Approve Loan;manager_alice;2026-01-06 00:08:35;2876.43;85.32;regular;None
CASE_1750;Submit Application;customer_400;2026-01-06 00:16:00;9787.89;156.67;deviant;control-flow
CASE_2386;Assess Risk;underwriter_mary;2026-01-06 00:19:23;3207.17;92.56;regular;None
CASE_1856;Disburse Funds;finance_bob;2026-01-06 00:37:32;1716.35;69.22;regular;None
CASE_1879;Assess Risk;underwriter_mary;2026-01-06 00:57:07;2444.86;69.03;regular;None
CASE_2602;Verify Documents;clerk_john;2026-01-06 00:59:22;8336.41;145.08;regular;None
CASE_1550;Verify Documents;clerk_john;2026-01-06 01:17:35;5100.91;92.25;regular;None
CASE_1714;Verify Documents;clerk_john;2026-01-06 01:40:22;1458.62;65.46;regular;None
CASE_1817;Submit Application;customer_456;2026-01-06 01:48:00;2141.0;67.18;regular;None
CASE_2421;Approve Loan;manager_tom;2026-01-06 01:51:11;5112.62;93.48;regular;None
CASE_1856;Close Case;system_auto;2026-01-06 01:59:49;1716.35;69.22;regular;None
CASE_1975;Assess Risk;underwriter_paul;2026-01-06 02:00:11;3814.35;115.02;regular;None
CASE_2171;Submit Application;customer_100;2026-01-06 02:05:00;2868.84;80.85;deviant;resource
CASE_1550;Assess Risk;underwriter_lucas;2026-01-06 02:22:18;5100.91;92.25;regular;None
CASE_1090;Close Case;system_auto;2026-01-06 02:34:01;1534.98;67.1;deviant;control-flow
CASE_2334;Disburse Funds;finance_bob;2026-01-06 03:02:56;2876.43;85.32;regular;None
CASE_1905;Close Case;system_auto;2026-01-06 03:34:50;8871.67;140.72;regular;None
CASE_2421;Disburse Funds;finance_bob;2026-01-06 04:11:31;5112.62;93.48;regular;None
CASE_1153;Verify Documents;clerk_sarah;2026-01-06 04:29:05;5406.74;104.68;deviant;mixed
CASE_1975;Approve Loan;manager_tom;2026-01-06 05:04:05;3814.35;115.02;regular;None
CASE_1848;Verify Documents;clerk_dave;2026-01-06 05:28:49;2019.62;56.09;regular;None
CASE_2610;Verify Documents;clerk_john;2026-01-06 05:42:33;10137.36;135.84;regular;None
CASE_1822;Verify Documents;clerk_john;2026-01-06 05:47:15;8156.27;117.06;regular;None
CASE_2960;Verify Documents;clerk_john;2026-01-06 05:59:01;3687.72;64.78;regular;None
CASE_2810;Approve Loan;manager_alice;2026-01-06 06:08:36;13460.75;173.93;regular;None
CASE_2984;Disburse Funds;finance_bob;2026-01-06 06:14:01;4998.45;105.78;regular;None
CASE_1153;Approve Loan;clerk_sarah;2026-01-06 06:18:04;5406.74;104.68;deviant;mixed
CASE_2602;Assess Risk;underwriter_paul;2026-01-06 06:21:12;8336.41;145.08;regular;None
CASE_2386;Approve Loan;manager_tom;2026-01-06 06:29:37;3207.17;92.56;regular;None
CASE_1541;Disburse Funds;finance_bob;2026-01-06 06:29:50;4036.87;100.33;regular;None
CASE_1403;Submit Application;customer_161;2026-01-06 06:36:00;1055.28;65.82;regular;None
CASE_2534;Approve Loan;manager_tom;2026-01-06 06:38:22;10399.28;152.17;regular;None
CASE_2053;Submit Application;customer_376;2026-01-06 06:43:00;3080.51;65.94;regular;None
CASE_2334;Close Case;system_auto;2026-01-06 06:58:02;2876.43;85.32;regular;None
CASE_2371;Close Case;system_auto;2026-01-06 07:08:08;6239.44;92.04;regular;None
CASE_1879;Approve Loan;manager_alice;2026-01-06 07:09:36;2444.86;69.03;regular;None
CASE_2948;Close Case;system_auto;2026-01-06 07:17:39;4222.64;83.25;regular;None
CASE_1550;Approve Loan;manager_tom;2026-01-06 07:43:43;5100.91;92.25;regular;None
CASE_2699;Verify Documents;clerk_sarah;2026-01-06 07:51:08;3191.73;79.03;regular;None
CASE_1750;Verify Documents;clerk_dave;2026-01-06 07:54:33;9787.89;156.67;deviant;control-flow
CASE_1879;Disburse Funds;finance_bob;2026-01-06 08:34:48;2444.86;69.03;regular;None
CASE_2960;Assess Risk;underwriter_mary;2026-01-06 09:00:35;3687.72;64.78;regular;None
CASE_1968;Disburse Funds;finance_jane;2026-01-06 09:06:45;12142.14;178.76;regular;None
CASE_1406;Submit Application;customer_851;2026-01-06 09:30:00;1964.11;68.06;regular;None
CASE_2534;Disburse Funds;finance_jane;2026-01-06 09:49:49;10399.28;152.17;regular;None
CASE_2610;Assess Risk;underwriter_paul;2026-01-06 10:16:08;10137.36;135.84;regular;None
CASE_1968;Close Case;system_auto;2026-01-06 10:25:34;12142.14;178.76;regular;None
CASE_2960;Approve Loan;manager_tom;2026-01-06 10:31:44;3687.72;64.78;regular;None
CASE_1403;Verify Documents;clerk_john;2026-01-06 10:41:11;1055.28;65.82;regular;None
CASE_1541;Close Case;system_auto;2026-01-06 10:50:53;4036.87;100.33;regular;None
CASE_1975;Disburse Funds;finance_bob;2026-01-06 11:02:29;3814.35;115.02;regular;None
CASE_1822;Assess Risk;underwriter_lucas;2026-01-06 11:16:56;8156.27;117.06;regular;None
CASE_1349;Submit Application;customer_884;2026-01-06 11:33:00;1023.21;54.4;regular;None
CASE_2171;Verify Documents;clerk_dave;2026-01-06 12:07:08;2868.84;80.85;deviant;resource
CASE_1714;Assess Risk;underwriter_mary;2026-01-06 12:24:36;1458.62;65.46;regular;None
CASE_1848;Assess Risk;underwriter_lucas;2026-01-06 12:54:12;2019.62;56.09;regular;None
CASE_2960;Disburse Funds;finance_bob;2026-01-06 13:04:01;3687.72;64.78;regular;None
CASE_1817;Verify Documents;clerk_dave;2026-01-06 13:06:34;2141.0;67.18;regular;None
CASE_2602;Approve Loan;manager_alice;2026-01-06 13:26:06;8336.41;145.08;regular;None
CASE_1203;Submit Application;customer_243;2026-01-06 13:31:00;4702.22;97.57;regular;None
CASE_2421;Close Case;system_auto;2026-01-06 14:11:17;5112.62;93.48;regular;None
CASE_2810;Disburse Funds;finance_jane;2026-01-06 14:12:03;13460.75;173.93;regular;None
CASE_2699;Assess Risk;underwriter_paul;2026-01-06 14:21:32;3191.73;79.03;regular;None
CASE_2085;Submit Application;customer_136;2026-01-06 14:37:00;12178.85;169.74;regular;None
CASE_2602;Disburse Funds;finance_bob;2026-01-06 14:38:02;8336.41;145.08;regular;None
CASE_1550;Disburse Funds;finance_jane;2026-01-06 14:59:19;5100.91;92.25;regular;None
CASE_2960;Close Case;system_auto;2026-01-06 15:07:07;3687.72;64.78;regular;None
CASE_2171;Assess Risk;underwriter_mary;2026-01-06 15:14:01;2868.84;80.85;deviant;resource
CASE_2053;Verify Documents;clerk_sarah;2026-01-06 15:22:55;3080.51;65.94;regular;None
CASE_1879;Close Case;system_auto;2026-01-06 16:19:20;2444.86;69.03;regular;None
CASE_2984;Close Case;system_auto;2026-01-06 16:33:59;4998.45;105.78;regular;None
CASE_2782;Submit Application;customer_538;2026-01-06 16:56:00;3648.26;68.12;regular;None
CASE_1975;Close Case;system_auto;2026-01-06 17:01:35;3814.35;115.02;regular;None
CASE_2386;Disburse Funds;finance_bob;2026-01-06 17:21:21;3207.17;92.56;regular;None
CASE_1848;Approve Loan;manager_alice;2026-01-06 17:44:20;2019.62;56.09;regular;None
CASE_1550;Close Case;system_auto;2026-01-06 17:51:50;5100.91;92.25;regular;None
CASE_2085;Verify Documents;clerk_dave;2026-01-06 17:54:49;12178.85;169.74;regular;None
CASE_2610;Approve Loan;manager_tom;2026-01-06 17:59:35;10137.36;135.84;regular;None
CASE_2602;Close Case;system_auto;2026-01-06 18:36:36;8336.41;145.08;regular;None
CASE_1406;Verify Documents;clerk_john;2026-01-06 18:57:16;1964.11;68.06;regular;None
CASE_2392;Submit Application;customer_585;2026-01-06 19:07:00;2077.51;74.95;deviant;mixed
CASE_2467;Submit Application;customer_105;2026-01-06 19:15:00;2586.9;81.84;regular;None
CASE_1750;Assess Risk;underwriter_lucas;2026-01-06 19:21:48;9787.89;156.67;deviant;control-flow
CASE_1349;Verify Documents;clerk_sarah;2026-01-06 19:47:55;1023.21;54.4;regular;None
CASE_2053;Assess Risk;underwriter_lucas;2026-01-06 20:25:00;3080.51;65.94;regular;None
CASE_2392;Verify Documents;clerk_john;2026-01-06 20:58:52;2077.51;74.95;deviant;mixed
